WTMP,DateTimeStamp,site
14.8104,3/12/2018 12:10,to3
14.8134,3/12/2018 12:15,to3
14.8168,3/12/2018 12:20,to3
14.8213,3/12/2018 12:25,to3
14.8275,3/12/2018 12:30,to3
14.835,3/12/2018 12:35,to3
14.8419,3/12/2018 12:40,to3
14.8491,3/12/2018 12:45,to3
14.855,3/12/2018 12:50,to3
14.8647,3/12/2018 12:55,to3
14.8719,3/12/2018 13:00,to3
14.8771,3/12/2018 13:05,to3
14.8873,3/12/2018 13:10,to3
14.893,3/12/2018 13:15,to3
14.898,3/12/2018 13:20,to3
14.9043,3/12/2018 13:25,to3
14.9092,3/12/2018 13:30,to3
14.9159,3/12/2018 13:35,to3
14.9214,3/12/2018 13:40,to3
14.929,3/12/2018 13:45,to3
14.9356,3/12/2018 13:50,to3
14.9428,3/12/2018 13:55,to3
14.9514,3/12/2018 14:00,to3
14.9604,3/12/2018 14:05,to3
14.9709,3/12/2018 14:10,to3
14.9756,3/12/2018 14:15,to3
14.9784,3/12/2018 14:20,to3
14.9796,3/12/2018 14:25,to3
14.982,3/12/2018 14:30,to3
14.9842,3/12/2018 14:35,to3
14.9865,3/12/2018 14:40,to3
14.9895,3/12/2018 14:45,to3
14.994,3/12/2018 14:50,to3
14.9977,3/12/2018 14:55,to3
15.0024,3/12/2018 15:00,to3
15.0052,3/12/2018 15:05,to3
15.0058,3/12/2018 15:10,to3
15.0054,3/12/2018 15:15,to3
15.0088,3/12/2018 15:20,to3
15.0146,3/12/2018 15:25,to3
15.0206,3/12/2018 15:30,to3
15.0254,3/12/2018 15:35,to3
15.0332,3/12/2018 15:40,to3
15.039,3/12/2018 15:45,to3
15.045,3/12/2018 15:50,to3
15.0482,3/12/2018 15:55,to3
15.0522,3/12/2018 16:00,to3
15.0553,3/12/2018 16:05,to3
15.0581,3/12/2018 16:10,to3
15.061,3/12/2018 16:15,to3
15.0658,3/12/2018 16:20,to3
15.0703,3/12/2018 16:25,to3
15.0736,3/12/2018 16:30,to3
15.076,3/12/2018 16:35,to3
15.079,3/12/2018 16:40,to3
15.0819,3/12/2018 16:45,to3
15.0844,3/12/2018 16:50,to3
15.086,3/12/2018 16:55,to3
15.089,3/12/2018 17:00,to3
15.0922,3/12/2018 17:05,to3
15.0917,3/12/2018 17:10,to3
15.0952,3/12/2018 17:15,to3
15.0962,3/12/2018 17:20,to3
15.0933,3/12/2018 17:25,to3
15.0859,3/12/2018 17:30,to3
15.0879,3/12/2018 17:35,to3
15.0833,3/12/2018 17:40,to3
15.0785,3/12/2018 17:45,to3
15.0748,3/12/2018 17:50,to3
15.0729,3/12/2018 17:55,to3
15.069,3/12/2018 18:00,to3
15.0627,3/12/2018 18:05,to3
15.0652,3/12/2018 18:10,to3
15.0667,3/12/2018 18:15,to3
15.0681,3/12/2018 18:20,to3
15.0688,3/12/2018 18:25,to3
15.0662,3/12/2018 18:30,to3
15.0673,3/12/2018 18:35,to3
15.0712,3/12/2018 18:40,to3
15.0735,3/12/2018 18:45,to3
15.0786,3/12/2018 18:50,to3
15.0829,3/12/2018 18:55,to3
15.0872,3/12/2018 19:00,to3
15.0939,3/12/2018 19:05,to3
15.0988,3/12/2018 19:10,to3
15.1012,3/12/2018 19:15,to3
15.1104,3/12/2018 19:20,to3
15.12,3/12/2018 19:25,to3
15.1325,3/12/2018 19:30,to3
15.1423,3/12/2018 19:35,to3
15.1491,3/12/2018 19:40,to3
15.1541,3/12/2018 19:45,to3
15.148,3/12/2018 19:50,to3
15.1482,3/12/2018 19:55,to3
15.1353,3/12/2018 20:00,to3
15.1422,3/12/2018 20:05,to3
15.1573,3/12/2018 20:10,to3
15.1745,3/12/2018 20:15,to3
15.1948,3/12/2018 20:20,to3
15.194,3/12/2018 20:25,to3
15.1898,3/12/2018 20:30,to3
15.2077,3/12/2018 20:35,to3
15.2132,3/12/2018 20:40,to3
15.2216,3/12/2018 20:45,to3
15.243,3/12/2018 20:50,to3
15.2377,3/12/2018 20:55,to3
15.2364,3/12/2018 21:00,to3
15.2353,3/12/2018 21:05,to3
15.2409,3/12/2018 21:10,to3
15.2446,3/12/2018 21:15,to3
15.2515,3/12/2018 21:20,to3
15.2592,3/12/2018 21:25,to3
15.2617,3/12/2018 21:30,to3
15.2573,3/12/2018 21:35,to3
15.2307,3/12/2018 21:40,to3
15.2205,3/12/2018 21:45,to3
15.217,3/12/2018 21:50,to3
15.2257,3/12/2018 21:55,to3
15.2205,3/12/2018 22:00,to3
15.2344,3/12/2018 22:05,to3
15.2384,3/12/2018 22:10,to3
15.239,3/12/2018 22:15,to3
15.2431,3/12/2018 22:20,to3
15.2434,3/12/2018 22:25,to3
15.2445,3/12/2018 22:30,to3
15.238,3/12/2018 22:35,to3
15.2172,3/12/2018 22:40,to3
15.1942,3/12/2018 22:45,to3
15.1814,3/12/2018 22:50,to3
15.161,3/12/2018 22:55,to3
15.1522,3/12/2018 23:00,to3
15.1488,3/12/2018 23:05,to3
15.1559,3/12/2018 23:10,to3
15.1696,3/12/2018 23:15,to3
15.1811,3/12/2018 23:20,to3
15.1789,3/12/2018 23:25,to3
15.1871,3/12/2018 23:30,to3
15.1886,3/12/2018 23:35,to3
15.1956,3/12/2018 23:40,to3
15.1985,3/12/2018 23:45,to3
15.2035,3/12/2018 23:50,to3
15.2046,3/12/2018 23:55,to3
15.1977,3/13/2018 0:00,to3
15.1877,3/13/2018 0:05,to3
15.1777,3/13/2018 0:10,to3
15.1728,3/13/2018 0:15,to3
15.1678,3/13/2018 0:20,to3
15.1641,3/13/2018 0:25,to3
15.1634,3/13/2018 0:30,to3
15.1628,3/13/2018 0:35,to3
15.1721,3/13/2018 0:40,to3
15.1717,3/13/2018 0:45,to3
15.1763,3/13/2018 0:50,to3
15.1627,3/13/2018 0:55,to3
15.1573,3/13/2018 1:00,to3
15.1703,3/13/2018 1:05,to3
15.1788,3/13/2018 1:10,to3
15.1836,3/13/2018 1:15,to3
15.1952,3/13/2018 1:20,to3
15.2143,3/13/2018 1:25,to3
15.23,3/13/2018 1:30,to3
15.2446,3/13/2018 1:35,to3
15.2647,3/13/2018 1:40,to3
15.2831,3/13/2018 1:45,to3
15.2992,3/13/2018 1:50,to3
15.3067,3/13/2018 1:55,to3
15.3106,3/13/2018 2:00,to3
15.3657,3/13/2018 2:05,to3
15.3681,3/13/2018 2:10,to3
15.3822,3/13/2018 2:15,to3
15.4285,3/13/2018 2:20,to3
15.4983,3/13/2018 2:25,to3
15.5801,3/13/2018 2:30,to3
15.647,3/13/2018 2:35,to3
15.6919,3/13/2018 2:40,to3
15.7296,3/13/2018 2:45,to3
15.7608,3/13/2018 2:50,to3
15.7867,3/13/2018 2:55,to3
15.8147,3/13/2018 3:00,to3
15.8388,3/13/2018 3:05,to3
15.8786,3/13/2018 3:10,to3
15.8853,3/13/2018 3:15,to3
15.8919,3/13/2018 3:20,to3
15.9124,3/13/2018 3:25,to3
15.9316,3/13/2018 3:30,to3
15.9502,3/13/2018 3:35,to3
15.9747,3/13/2018 3:40,to3
15.9954,3/13/2018 3:45,to3
16.0197,3/13/2018 3:50,to3
16.0476,3/13/2018 3:55,to3
16.0715,3/13/2018 4:00,to3
15.9724,3/13/2018 4:05,to3
15.9514,3/13/2018 4:10,to3
15.9556,3/13/2018 4:15,to3
15.9511,3/13/2018 4:20,to3
15.9756,3/13/2018 4:25,to3
16.0477,3/13/2018 4:30,to3
16.0773,3/13/2018 4:35,to3
16.086,3/13/2018 4:40,to3
16.0885,3/13/2018 4:45,to3
16.0728,3/13/2018 4:50,to3
16.0817,3/13/2018 4:55,to3
16.0863,3/13/2018 5:00,to3
16.0405,3/13/2018 5:05,to3
16.001,3/13/2018 5:10,to3
16.0092,3/13/2018 5:15,to3
16.0119,3/13/2018 5:20,to3
16.0155,3/13/2018 5:25,to3
16.0132,3/13/2018 5:30,to3
16.0223,3/13/2018 5:35,to3
16.0123,3/13/2018 5:40,to3
16.0051,3/13/2018 5:45,to3
16.0055,3/13/2018 5:50,to3
16.0039,3/13/2018 5:55,to3
15.9952,3/13/2018 6:00,to3
15.9847,3/13/2018 6:05,to3
16.0003,3/13/2018 6:10,to3
15.9909,3/13/2018 6:15,to3
15.9832,3/13/2018 6:20,to3
15.9732,3/13/2018 6:25,to3
15.9576,3/13/2018 6:30,to3
15.9276,3/13/2018 6:35,to3
15.8605,3/13/2018 6:40,to3
15.8225,3/13/2018 6:45,to3
15.7681,3/13/2018 6:50,to3
15.7286,3/13/2018 6:55,to3
15.6981,3/13/2018 7:00,to3
15.668,3/13/2018 7:05,to3
15.6468,3/13/2018 7:10,to3
15.6346,3/13/2018 7:15,to3
15.6172,3/13/2018 7:20,to3
15.6044,3/13/2018 7:25,to3
15.6017,3/13/2018 7:30,to3
15.6044,3/13/2018 7:35,to3
15.608,3/13/2018 7:40,to3
15.6104,3/13/2018 7:45,to3
15.6143,3/13/2018 7:50,to3
15.6154,3/13/2018 7:55,to3
15.6199,3/13/2018 8:00,to3
15.6263,3/13/2018 8:05,to3
15.6302,3/13/2018 8:10,to3
15.636,3/13/2018 8:15,to3
15.6462,3/13/2018 8:20,to3
15.6518,3/13/2018 8:25,to3
15.6535,3/13/2018 8:30,to3
15.6956,3/13/2018 8:35,to3
15.6824,3/13/2018 8:40,to3
15.6839,3/13/2018 8:45,to3
15.6707,3/13/2018 8:50,to3
15.6702,3/13/2018 8:55,to3
15.6693,3/13/2018 9:00,to3
15.6833,3/13/2018 9:05,to3
15.6883,3/13/2018 9:10,to3
15.6899,3/13/2018 9:15,to3
15.6961,3/13/2018 9:20,to3
15.7259,3/13/2018 9:25,to3
15.7474,3/13/2018 9:30,to3
15.7612,3/13/2018 9:35,to3
15.7164,3/13/2018 9:40,to3
15.7198,3/13/2018 9:45,to3
15.697,3/13/2018 9:50,to3
15.6812,3/13/2018 9:55,to3
15.6692,3/13/2018 10:00,to3
15.684,3/13/2018 10:05,to3
15.6931,3/13/2018 10:10,to3
15.7001,3/13/2018 10:15,to3
15.6819,3/13/2018 10:20,to3
15.6838,3/13/2018 10:25,to3
15.6831,3/13/2018 10:30,to3
15.6688,3/13/2018 10:35,to3
15.6602,3/13/2018 10:40,to3
15.6685,3/13/2018 10:45,to3
15.6651,3/13/2018 10:50,to3
15.6731,3/13/2018 10:55,to3
15.6712,3/13/2018 11:00,to3
15.6646,3/13/2018 11:05,to3
15.6495,3/13/2018 11:10,to3
15.6361,3/13/2018 11:15,to3
15.6192,3/13/2018 11:20,to3
15.5979,3/13/2018 11:25,to3
15.588,3/13/2018 11:30,to3
15.577,3/13/2018 11:35,to3
15.5716,3/13/2018 11:40,to3
15.5652,3/13/2018 11:45,to3
15.5537,3/13/2018 11:50,to3
15.5415,3/13/2018 11:55,to3
15.5325,3/13/2018 12:00,to3
15.5138,3/13/2018 12:05,to3
15.5065,3/13/2018 12:10,to3
15.5048,3/13/2018 12:15,to3
15.5015,3/13/2018 12:20,to3
15.4935,3/13/2018 12:25,to3
15.4823,3/13/2018 12:30,to3
15.4818,3/13/2018 12:35,to3
15.4851,3/13/2018 12:40,to3
15.491,3/13/2018 12:45,to3
15.4976,3/13/2018 12:50,to3
15.5012,3/13/2018 12:55,to3
15.5112,3/13/2018 13:00,to3
15.5185,3/13/2018 13:05,to3
15.5301,3/13/2018 13:10,to3
15.5516,3/13/2018 13:15,to3
15.578,3/13/2018 13:20,to3
15.5909,3/13/2018 13:25,to3
15.5999,3/13/2018 13:30,to3
15.6143,3/13/2018 13:35,to3
15.6301,3/13/2018 13:40,to3
15.643,3/13/2018 13:45,to3
15.6508,3/13/2018 13:50,to3
15.6525,3/13/2018 13:55,to3
15.649,3/13/2018 14:00,to3
15.6789,3/13/2018 14:05,to3
15.711,3/13/2018 14:10,to3
15.6699,3/13/2018 14:15,to3
15.6346,3/13/2018 14:20,to3
15.6274,3/13/2018 14:25,to3
15.6281,3/13/2018 14:30,to3
15.625,3/13/2018 14:35,to3
15.6249,3/13/2018 14:40,to3
15.628,3/13/2018 14:45,to3
15.6294,3/13/2018 14:50,to3
15.641,3/13/2018 14:55,to3
15.6552,3/13/2018 15:00,to3
15.6771,3/13/2018 15:05,to3
15.6939,3/13/2018 15:10,to3
15.7116,3/13/2018 15:15,to3
15.7075,3/13/2018 15:20,to3
15.6796,3/13/2018 15:25,to3
15.6765,3/13/2018 15:30,to3
15.67,3/13/2018 15:35,to3
15.6656,3/13/2018 15:40,to3
15.66,3/13/2018 15:45,to3
15.6388,3/13/2018 15:50,to3
15.6228,3/13/2018 15:55,to3
15.6035,3/13/2018 16:00,to3
15.5961,3/13/2018 16:05,to3
15.5949,3/13/2018 16:10,to3
15.6036,3/13/2018 16:15,to3
15.6154,3/13/2018 16:20,to3
15.6302,3/13/2018 16:25,to3
15.6417,3/13/2018 16:30,to3
15.6516,3/13/2018 16:35,to3
15.6613,3/13/2018 16:40,to3
15.6715,3/13/2018 16:45,to3
15.6813,3/13/2018 16:50,to3
15.6863,3/13/2018 16:55,to3
15.6898,3/13/2018 17:00,to3
15.6945,3/13/2018 17:05,to3
15.6992,3/13/2018 17:10,to3
15.7024,3/13/2018 17:15,to3
15.7068,3/13/2018 17:20,to3
15.7096,3/13/2018 17:25,to3
15.7139,3/13/2018 17:30,to3
15.7187,3/13/2018 17:35,to3
15.7212,3/13/2018 17:40,to3
15.7274,3/13/2018 17:45,to3
15.7312,3/13/2018 17:50,to3
15.7385,3/13/2018 17:55,to3
15.7509,3/13/2018 18:00,to3
15.7618,3/13/2018 18:05,to3
15.7682,3/13/2018 18:10,to3
15.7753,3/13/2018 18:15,to3
15.7807,3/13/2018 18:20,to3
15.785,3/13/2018 18:25,to3
15.7879,3/13/2018 18:30,to3
15.7895,3/13/2018 18:35,to3
15.7914,3/13/2018 18:40,to3
15.7921,3/13/2018 18:45,to3
15.7949,3/13/2018 18:50,to3
15.7965,3/13/2018 18:55,to3
15.7983,3/13/2018 19:00,to3
15.8005,3/13/2018 19:05,to3
15.8024,3/13/2018 19:10,to3
15.8039,3/13/2018 19:15,to3
15.8069,3/13/2018 19:20,to3
15.814,3/13/2018 19:25,to3
15.8188,3/13/2018 19:30,to3
15.8241,3/13/2018 19:35,to3
15.8303,3/13/2018 19:40,to3
15.8282,3/13/2018 19:45,to3
15.8317,3/13/2018 19:50,to3
15.8311,3/13/2018 19:55,to3
15.8332,3/13/2018 20:00,to3
15.8346,3/13/2018 20:05,to3
15.8397,3/13/2018 20:10,to3
15.8409,3/13/2018 20:15,to3
15.8428,3/13/2018 20:20,to3
15.8473,3/13/2018 20:25,to3
15.8544,3/13/2018 20:30,to3
15.8586,3/13/2018 20:35,to3
15.8623,3/13/2018 20:40,to3
15.8716,3/13/2018 20:45,to3
15.8776,3/13/2018 20:50,to3
15.9026,3/13/2018 20:55,to3
15.8979,3/13/2018 21:00,to3
15.9219,3/13/2018 21:05,to3
15.9546,3/13/2018 21:10,to3
15.9135,3/13/2018 21:15,to3
15.8526,3/13/2018 21:20,to3
15.8574,3/13/2018 21:25,to3
15.7394,3/13/2018 21:30,to3
15.679,3/13/2018 21:35,to3
15.6377,3/13/2018 21:40,to3
15.6033,3/13/2018 21:45,to3
15.6084,3/13/2018 21:50,to3
15.6069,3/13/2018 21:55,to3
15.5903,3/13/2018 22:00,to3
15.5825,3/13/2018 22:05,to3
15.5765,3/13/2018 22:10,to3
15.5688,3/13/2018 22:15,to3
15.5748,3/13/2018 22:20,to3
15.5737,3/13/2018 22:25,to3
15.5638,3/13/2018 22:30,to3
15.5506,3/13/2018 22:35,to3
15.5368,3/13/2018 22:40,to3
15.5305,3/13/2018 22:45,to3
15.5139,3/13/2018 22:50,to3
15.4977,3/13/2018 22:55,to3
15.4909,3/13/2018 23:00,to3
15.4958,3/13/2018 23:05,to3
15.5058,3/13/2018 23:10,to3
15.5241,3/13/2018 23:15,to3
15.5337,3/13/2018 23:20,to3
15.5486,3/13/2018 23:25,to3
15.5511,3/13/2018 23:30,to3
15.5561,3/13/2018 23:35,to3
15.5526,3/13/2018 23:40,to3
15.552,3/13/2018 23:45,to3
15.5582,3/13/2018 23:50,to3
15.5019,3/13/2018 23:55,to3
15.4924,3/14/2018 0:00,to3
15.486,3/14/2018 0:05,to3
15.4776,3/14/2018 0:10,to3
15.4635,3/14/2018 0:15,to3
15.4542,3/14/2018 0:20,to3
15.45,3/14/2018 0:25,to3
15.4491,3/14/2018 0:30,to3
15.4434,3/14/2018 0:35,to3
15.4468,3/14/2018 0:40,to3
15.4483,3/14/2018 0:45,to3
15.4518,3/14/2018 0:50,to3
15.4535,3/14/2018 0:55,to3
15.4522,3/14/2018 1:00,to3
15.4535,3/14/2018 1:05,to3
15.4566,3/14/2018 1:10,to3
15.4519,3/14/2018 1:15,to3
15.4464,3/14/2018 1:20,to3
15.4427,3/14/2018 1:25,to3
15.4392,3/14/2018 1:30,to3
15.4379,3/14/2018 1:35,to3
15.4376,3/14/2018 1:40,to3
15.4389,3/14/2018 1:45,to3
15.4409,3/14/2018 1:50,to3
15.4443,3/14/2018 1:55,to3
15.4497,3/14/2018 2:00,to3
15.4685,3/14/2018 2:05,to3
15.4897,3/14/2018 2:10,to3
15.5012,3/14/2018 2:15,to3
15.5235,3/14/2018 2:20,to3
15.5403,3/14/2018 2:25,to3
15.5512,3/14/2018 2:30,to3
15.571,3/14/2018 2:35,to3
15.6567,3/14/2018 2:40,to3
15.7188,3/14/2018 2:45,to3
15.6775,3/14/2018 2:50,to3
15.7031,3/14/2018 2:55,to3
15.7013,3/14/2018 3:00,to3
15.6448,3/14/2018 3:05,to3
15.8633,3/14/2018 3:10,to3
15.987,3/14/2018 3:15,to3
15.9446,3/14/2018 3:20,to3
15.781,3/14/2018 3:25,to3
15.9854,3/14/2018 3:30,to3
16.0278,3/14/2018 3:35,to3
16.0146,3/14/2018 3:40,to3
16.1643,3/14/2018 3:45,to3
16.161,3/14/2018 3:50,to3
16.3344,3/14/2018 3:55,to3
16.0805,3/14/2018 4:00,to3
15.9885,3/14/2018 4:05,to3
15.9793,3/14/2018 4:10,to3
15.9864,3/14/2018 4:15,to3
15.9917,3/14/2018 4:20,to3
16.0005,3/14/2018 4:25,to3
16.2739,3/14/2018 4:30,to3
16.34,3/14/2018 4:35,to3
16.3224,3/14/2018 4:40,to3
16.3102,3/14/2018 4:45,to3
16.2406,3/14/2018 4:50,to3
16.1604,3/14/2018 4:55,to3
16.0736,3/14/2018 5:00,to3
16.0637,3/14/2018 5:05,to3
16.0587,3/14/2018 5:10,to3
15.9564,3/14/2018 5:15,to3
15.9255,3/14/2018 5:20,to3
15.9436,3/14/2018 5:25,to3
15.9471,3/14/2018 5:30,to3
15.9323,3/14/2018 5:35,to3
15.9156,3/14/2018 5:40,to3
15.9065,3/14/2018 5:45,to3
15.9229,3/14/2018 5:50,to3
15.9661,3/14/2018 5:55,to3
15.9962,3/14/2018 6:00,to3
15.9568,3/14/2018 6:05,to3
15.9535,3/14/2018 6:10,to3
15.9504,3/14/2018 6:15,to3
15.9959,3/14/2018 6:20,to3
16.0664,3/14/2018 6:25,to3
15.9942,3/14/2018 6:30,to3
16.0249,3/14/2018 6:35,to3
15.9962,3/14/2018 6:40,to3
16.0325,3/14/2018 6:45,to3
16.0103,3/14/2018 6:50,to3
15.9904,3/14/2018 6:55,to3
15.9794,3/14/2018 7:00,to3
16.0149,3/14/2018 7:05,to3
16.081,3/14/2018 7:10,to3
15.9509,3/14/2018 7:15,to3
15.9232,3/14/2018 7:20,to3
15.9194,3/14/2018 7:25,to3
15.8971,3/14/2018 7:30,to3
15.9038,3/14/2018 7:35,to3
15.8917,3/14/2018 7:40,to3
15.8795,3/14/2018 7:45,to3
15.8627,3/14/2018 7:50,to3
15.8472,3/14/2018 7:55,to3
15.8646,3/14/2018 8:00,to3
15.8748,3/14/2018 8:05,to3
15.8865,3/14/2018 8:10,to3
15.8903,3/14/2018 8:15,to3
15.9012,3/14/2018 8:20,to3
15.9353,3/14/2018 8:25,to3
16.0017,3/14/2018 8:30,to3
16.0529,3/14/2018 8:35,to3
16.0621,3/14/2018 8:40,to3
16.0628,3/14/2018 8:45,to3
16.0493,3/14/2018 8:50,to3
16.0416,3/14/2018 8:55,to3
16.0508,3/14/2018 9:00,to3
16.051,3/14/2018 9:05,to3
16.0599,3/14/2018 9:10,to3
16.0796,3/14/2018 9:15,to3
16.0793,3/14/2018 9:20,to3
16.0889,3/14/2018 9:25,to3
16.0888,3/14/2018 9:30,to3
16.076,3/14/2018 9:35,to3
16.0673,3/14/2018 9:40,to3
16.0638,3/14/2018 9:45,to3
16.0683,3/14/2018 9:50,to3
16.0811,3/14/2018 9:55,to3
16.0846,3/14/2018 10:00,to3
16.0818,3/14/2018 10:05,to3
16.0691,3/14/2018 10:10,to3
16.0534,3/14/2018 10:15,to3
16.0343,3/14/2018 10:20,to3
16.01,3/14/2018 10:25,to3
16.0068,3/14/2018 10:30,to3
16.0037,3/14/2018 10:35,to3
15.9882,3/14/2018 10:40,to3
15.9734,3/14/2018 10:45,to3
15.972,3/14/2018 10:50,to3
15.9713,3/14/2018 10:55,to3
15.9653,3/14/2018 11:00,to3
15.9539,3/14/2018 11:05,to3
15.9497,3/14/2018 11:10,to3
15.9515,3/14/2018 11:15,to3
15.946,3/14/2018 11:20,to3
15.9278,3/14/2018 11:25,to3
15.8907,3/14/2018 11:30,to3
15.8622,3/14/2018 11:35,to3
15.8527,3/14/2018 11:40,to3
15.8335,3/14/2018 11:45,to3
15.8066,3/14/2018 11:50,to3
15.785,3/14/2018 11:55,to3
15.7662,3/14/2018 12:00,to3
15.7514,3/14/2018 12:05,to3
15.7321,3/14/2018 12:10,to3
15.706,3/14/2018 12:15,to3
15.6879,3/14/2018 12:20,to3
15.6865,3/14/2018 12:25,to3
15.6765,3/14/2018 12:30,to3
15.661,3/14/2018 12:35,to3
15.6596,3/14/2018 12:40,to3
15.6656,3/14/2018 12:45,to3
15.6692,3/14/2018 12:50,to3
15.6646,3/14/2018 12:55,to3
15.6512,3/14/2018 13:00,to3
15.6378,3/14/2018 13:05,to3
15.6242,3/14/2018 13:10,to3
15.6139,3/14/2018 13:15,to3
15.6046,3/14/2018 13:20,to3
15.5917,3/14/2018 13:25,to3
15.5792,3/14/2018 13:30,to3
15.573,3/14/2018 13:35,to3
15.5776,3/14/2018 13:40,to3
15.5909,3/14/2018 13:45,to3
15.6083,3/14/2018 13:50,to3
15.6224,3/14/2018 13:55,to3
15.6371,3/14/2018 14:00,to3
15.6742,3/14/2018 14:05,to3
15.7078,3/14/2018 14:10,to3
15.758,3/14/2018 14:15,to3
15.7929,3/14/2018 14:20,to3
15.8168,3/14/2018 14:25,to3
15.8398,3/14/2018 14:30,to3
15.8571,3/14/2018 14:35,to3
15.8782,3/14/2018 14:40,to3
15.9143,3/14/2018 14:45,to3
15.9359,3/14/2018 14:50,to3
15.9662,3/14/2018 14:55,to3
15.9847,3/14/2018 15:00,to3
16.0124,3/14/2018 15:05,to3
16.0325,3/14/2018 15:10,to3
16.0526,3/14/2018 15:15,to3
16.0746,3/14/2018 15:20,to3
16.0983,3/14/2018 15:25,to3
16.123,3/14/2018 15:30,to3
16.1466,3/14/2018 15:35,to3
16.1823,3/14/2018 15:40,to3
16.199,3/14/2018 15:45,to3
16.2045,3/14/2018 15:50,to3
16.206,3/14/2018 15:55,to3
16.205,3/14/2018 16:00,to3
16.201,3/14/2018 16:05,to3
16.1957,3/14/2018 16:10,to3
16.1881,3/14/2018 16:15,to3
16.1886,3/14/2018 16:20,to3
16.1734,3/14/2018 16:25,to3
16.1631,3/14/2018 16:30,to3
16.1684,3/14/2018 16:35,to3
16.1983,3/14/2018 16:40,to3
16.2324,3/14/2018 16:45,to3
16.2292,3/14/2018 16:50,to3
16.2568,3/14/2018 16:55,to3
16.2775,3/14/2018 17:00,to3
16.3087,3/14/2018 17:05,to3
16.304,3/14/2018 17:10,to3
16.318,3/14/2018 17:15,to3
16.3256,3/14/2018 17:20,to3
16.331,3/14/2018 17:25,to3
16.3325,3/14/2018 17:30,to3
16.3323,3/14/2018 17:35,to3
16.3332,3/14/2018 17:40,to3
16.3383,3/14/2018 17:45,to3
16.3432,3/14/2018 17:50,to3
16.3488,3/14/2018 17:55,to3
16.3535,3/14/2018 18:00,to3
16.3606,3/14/2018 18:05,to3
16.3685,3/14/2018 18:10,to3
16.3738,3/14/2018 18:15,to3
16.3787,3/14/2018 18:20,to3
16.3894,3/14/2018 18:25,to3
16.3963,3/14/2018 18:30,to3
16.4054,3/14/2018 18:35,to3
16.4311,3/14/2018 18:40,to3
16.4537,3/14/2018 18:45,to3
16.4851,3/14/2018 18:50,to3
16.5012,3/14/2018 18:55,to3
16.5228,3/14/2018 19:00,to3
16.556,3/14/2018 19:05,to3
16.5803,3/14/2018 19:10,to3
16.6001,3/14/2018 19:15,to3
16.5846,3/14/2018 19:20,to3
16.5699,3/14/2018 19:25,to3
16.5609,3/14/2018 19:30,to3
16.5603,3/14/2018 19:35,to3
16.5779,3/14/2018 19:40,to3
16.5659,3/14/2018 19:45,to3
16.5725,3/14/2018 19:50,to3
16.5811,3/14/2018 19:55,to3
16.5809,3/14/2018 20:00,to3
16.5791,3/14/2018 20:05,to3
16.5807,3/14/2018 20:10,to3
16.5842,3/14/2018 20:15,to3
16.5701,3/14/2018 20:20,to3
16.5687,3/14/2018 20:25,to3
16.5652,3/14/2018 20:30,to3
16.5635,3/14/2018 20:35,to3
16.5599,3/14/2018 20:40,to3
16.5401,3/14/2018 20:45,to3
16.1821,3/14/2018 20:50,to3
16.1211,3/14/2018 20:55,to3
16.0801,3/14/2018 21:00,to3
16.087,3/14/2018 21:05,to3
16.1062,3/14/2018 21:10,to3
16.1109,3/14/2018 21:15,to3
16.1589,3/14/2018 21:20,to3
16.1327,3/14/2018 21:25,to3
16.1341,3/14/2018 21:30,to3
16.176,3/14/2018 21:35,to3
16.1682,3/14/2018 21:40,to3
16.1718,3/14/2018 21:45,to3
16.1949,3/14/2018 21:50,to3
16.2563,3/14/2018 21:55,to3
16.2912,3/14/2018 22:00,to3
16.1247,3/14/2018 22:05,to3
16.0837,3/14/2018 22:10,to3
16.0902,3/14/2018 22:15,to3
16.0758,3/14/2018 22:20,to3
16.0175,3/14/2018 22:25,to3
15.9747,3/14/2018 22:30,to3
15.9505,3/14/2018 22:35,to3
15.936,3/14/2018 22:40,to3
15.9065,3/14/2018 22:45,to3
15.8836,3/14/2018 22:50,to3
15.8643,3/14/2018 22:55,to3
15.8405,3/14/2018 23:00,to3
15.8215,3/14/2018 23:05,to3
15.8075,3/14/2018 23:10,to3
15.798,3/14/2018 23:15,to3
15.7697,3/14/2018 23:20,to3
15.7469,3/14/2018 23:25,to3
15.7311,3/14/2018 23:30,to3
15.7309,3/14/2018 23:35,to3
15.714,3/14/2018 23:40,to3
15.6994,3/14/2018 23:45,to3
15.665,3/14/2018 23:50,to3
15.64,3/14/2018 23:55,to3
15.6267,3/15/2018 0:00,to3
15.6119,3/15/2018 0:05,to3
15.5947,3/15/2018 0:10,to3
15.5865,3/15/2018 0:15,to3
15.5766,3/15/2018 0:20,to3
15.5731,3/15/2018 0:25,to3
15.5608,3/15/2018 0:30,to3
15.5597,3/15/2018 0:35,to3
15.5534,3/15/2018 0:40,to3
15.5464,3/15/2018 0:45,to3
15.5418,3/15/2018 0:50,to3
15.5319,3/15/2018 0:55,to3
15.5226,3/15/2018 1:00,to3
15.5192,3/15/2018 1:05,to3
15.5132,3/15/2018 1:10,to3
15.5107,3/15/2018 1:15,to3
15.5136,3/15/2018 1:20,to3
15.5133,3/15/2018 1:25,to3
15.5113,3/15/2018 1:30,to3
15.5077,3/15/2018 1:35,to3
15.5016,3/15/2018 1:40,to3
15.4934,3/15/2018 1:45,to3
